WS10M_lag1,PREC,RH,MIN_TEMP,MAX_TEMP,WD_sin,SURF_PRESSSURE,WD_cos,AVG_TEMP,WS10M_lag2,PREC_lag1,SL_PRESSURE,YEAR,MO,DY,WS10M
6.62,1.34,87.81,26.39,28.33,-0.9957246982,99.38,-0.09237058745,30.0,6.34,1.51,1008.3,2021,5,31,6.43
6.43,0.95,85.64,26.0,29.01,-0.9723699204,99.37,-0.2334453639,29.7,6.62,1.34,1008.3,2021,6,1,5.58
5.58,9.9,87.24,25.79,28.87,-0.9698720153,99.36,-0.2436150118,29.3,6.43,0.95,1008.0,2021,6,2,5.09
5.09,21.72,86.91,26.2,28.92,-0.9048270525,99.42,-0.4257792916,26.4,5.58,9.9,1009.0,2021,6,3,6.03
6.03,75.05,91.95,25.76,27.02,-0.9106836608,99.52,-0.4131044298,27.8,5.09,21.72,1010.0,2021,6,4,6.02
6.02,8.29,89.71,25.6,27.03,-0.9747611942,99.57,-0.223250116,27.6,6.03,75.05,1009.9,2021,6,5,5.22
5.22,4.01,86.14,25.59,28.68,-0.9238795325,99.55,-0.3826834324,28.1,6.02,8.29,1009.8,2021,6,6,4.95
4.95,4.0,88.31,25.67,28.07,-0.8386705679,99.54,-0.544639035,28.1,5.22,4.01,1009.7,2021,6,7,4.95
4.95,17.61,89.7,26.21,28.11,-0.8171448983,99.54,-0.5764323162,28.2,4.95,4.0,1009.8,2021,6,8,6.79
6.79,7.74,88.71,24.91,28.04,-0.8651514206,99.52,-0.5015107372,27.6,4.95,17.61,1009.0,2021,6,9,4.89
4.89,3.1,87.9,25.58,28.53,-0.9252097184,99.37,-0.3794561595,28.2,6.79,7.74,1008.3,2021,6,10,5.72
5.72,0.83,84.4,25.55,28.82,-0.9420574528,99.42,-0.3354515698,29.4,4.89,3.1,1008.7,2021,6,11,5.74
5.74,2.2,85.14,25.4,28.87,-0.9583225745,99.49,-0.2856883674,29.2,5.72,0.83,1009.1,2021,6,12,6.29
6.29,10.87,87.3,25.76,28.72,-0.9640954042,99.53,-0.2655561175,28.2,5.74,2.2,1009.3,2021,6,13,6.66
6.66,23.94,88.73,24.87,27.94,-0.9438009516,99.5,-0.3305143927,27.4,6.29,10.87,1009.1,2021,6,14,5.62
5.62,1.06,86.25,25.4,28.31,-0.8987940463,99.43,-0.4383711468,27.9,6.66,23.94,1008.7,2021,6,15,6.34
6.34,0.73,86.65,25.29,28.53,-0.9547607995,99.52,-0.2973748741,29.1,5.62,1.06,1009.9,2021,6,16,6.3
6.3,0.98,87.75,25.36,28.4,-0.9583225745,99.59,-0.2856883674,29.1,6.34,0.73,1010.5,2021,6,17,5.3
5.3,0.65,90.75,25.53,27.85,-0.9890158634,99.6,-0.1478094111,28.9,6.3,0.98,1011.0,2021,6,18,4.38
4.38,0.34,87.28,25.53,28.24,-0.9964928592,99.71,0.08367784333,29.2,5.3,0.65,1011.8,2021,6,19,4.16
4.16,0.1,86.95,25.05,28.05,-0.9868557164,99.69,0.1616038211,29.6,4.38,0.34,1011.4,2021,6,20,4.19
4.19,0.43,88.01,25.41,28.3,-0.9967788785,99.61,-0.08019892433,29.6,4.16,0.1,1010.2,2021,6,21,4.49
4.49,2.97,88.33,25.67,28.38,-0.9198214973,99.53,-0.3923371166,29.6,4.19,0.43,1009.6,2021,6,22,5.34
5.34,2.89,85.56,25.33,28.49,-0.629320391,99.57,-0.7771459615,29.4,4.49,2.97,1010.1,2021,6,23,5.51
5.51,10.03,87.86,25.6,27.67,-0.8870108332,99.59,-0.4617486132,28.8,5.34,2.89,1010.2,2021,6,24,5.16
5.16,2.43,86.91,25.54,28.33,-0.9099612709,99.52,-0.4146932427,29.4,5.51,10.03,1009.0,2021,6,25,5.31
5.31,2.2,84.97,25.24,27.82,-0.9191353393,99.5,-0.3939419096,29.4,5.16,2.43,1008.9,2021,6,26,6.42
6.42,4.3,86.09,25.27,28.23,-0.9245460336,99.56,-0.3810703764,29.4,5.31,2.2,1009.8,2021,6,27,5.63
5.63,2.23,84.7,25.14,28.31,-0.8489716876,99.52,-0.5284383347,28.8,6.42,4.3,1008.8,2021,6,28,4.96
4.96,1.45,85.41,25.01,28.55,-0.726574671,99.45,-0.6870875108,28.3,5.63,2.23,1008.8,2021,6,29,4.69
4.69,2.82,88.57,25.33,28.13,-0.739631095,99.43,-0.6730125135,27.9,4.96,1.45,1008.5,2021,6,30,4.6
4.6,15.8,87.89,25.41,28.01,-0.6225146366,99.44,-0.7826081569,28.6,4.69,2.82,1008.5,2021,7,1,6.69
6.69,1.61,85.5,25.23,28.38,-0.7782431485,99.48,-0.6279630576,27.0,4.6,15.8,1009.4,2021,7,2,6.03
6.03,3.51,88.04,25.94,28.5,-0.9472102777,99.42,-0.3206129906,28.4,6.69,1.61,1008.3,2021,7,3,5.38
5.38,6.35,88.93,25.54,27.66,-0.9537169507,99.43,-0.3007057995,28.9,6.03,3.51,1008.2,2021,7,4,5.06
5.06,7.18,88.17,25.16,28.18,-0.9862856015,99.35,-0.1650476059,28.2,5.38,6.35,1007.1,2021,7,5,4.05
4.05,4.8,87.46,25.4,28.06,-0.8804773535,99.25,-0.474088209,29.1,5.06,7.18,1006.6,2021,7,6,4.5
4.5,5.11,87.67,25.36,27.66,-0.8141155184,99.28,-0.5807029557,28.9,4.05,4.8,1007.4,2021,7,7,5.49
5.49,6.23,88.75,25.91,28.05,-0.8589598969,99.36,-0.5120428649,28.8,4.5,5.11,1007.5,2021,7,8,6.03
6.03,19.95,87.64,25.83,27.99,-0.9128341772,99.32,-0.4083304604,27.8,5.49,6.23,1007.3,2021,7,9,7.47
7.47,20.06,88.99,25.38,26.76,-0.9947028171,99.34,-0.1027925368,27.0,6.03,19.95,1008.3,2021,7,10,7.95
7.95,3.37,86.77,24.71,27.91,-0.98450318,99.38,-0.1753667261,27.4,7.47,20.06,1007.3,2021,7,11,6.49
6.49,4.52,88.86,24.55,27.81,-0.9884938868,99.34,-0.1512608202,28.8,7.95,3.37,1007.2,2021,7,12,6.39
6.39,3.49,88.14,24.68,27.53,-0.98450318,99.34,-0.1753667261,28.9,6.49,4.52,1007.6,2021,7,13,6.11
6.11,1.05,90.24,24.52,27.78,-0.9985366703,99.35,-0.05407881298,28.8,6.39,3.49,1007.7,2021,7,14,5.15
5.15,1.04,88.88,24.81,28.23,-0.9854078985,99.37,-0.1702094992,29.1,6.11,1.05,1007.9,2021,7,15,3.37
3.37,1.13,89.92,24.55,27.59,-0.9472102777,99.49,-0.3206129906,28.6,5.15,1.04,1008.7,2021,7,16,3.9
3.9,1.48,87.28,25.03,28.49,-1.0,99.47,0.0,29.0,3.37,1.13,1008.1,2021,7,17,4.21
4.21,2.26,89.63,25.58,27.39,-0.9979156183,99.45,-0.06453230825,28.8,3.9,1.48,1008.3,2021,7,18,6.31
6.31,0.61,88.07,25.25,27.99,-0.9751493543,99.54,-0.2215484976,29.1,4.21,2.26,1009.9,2021,7,19,5.73
5.73,0.25,88.77,25.26,28.02,-0.9819587127,99.65,-0.189095443,28.9,6.31,0.61,1010.9,2021,7,20,5.75
5.75,0.91,88.36,25.63,28.07,-0.9937679192,99.64,-0.1114689322,29.2,5.73,0.25,1010.4,2021,7,21,6.44
6.44,4.45,90.43,25.78,27.48,-0.9211854056,99.49,-0.3891239501,28.2,5.75,0.91,1009.0,2021,7,22,6.94
6.94,10.2,87.97,25.74,27.59,-0.8925858185,99.47,-0.4508775407,27.9,6.44,4.45,1008.7,2021,7,23,7.47
7.47,10.33,84.63,25.09,27.99,-0.8526401644,99.54,-0.5224985647,26.1,6.94,10.2,1009.4,2021,7,24,6.67
6.67,18.5,87.93,25.07,27.87,-0.940880769,99.61,-0.3387379202,27.3,7.47,10.33,1010.1,2021,7,25,5.83
5.83,12.98,86.9,24.79,27.96,-0.8894163733,99.62,-0.4570979271,25.9,6.67,18.5,1010.7,2021,7,26,6.34
6.34,14.44,89.58,25.39,27.93,-0.9372819895,99.54,-0.3485720473,26.7,5.83,12.98,1009.6,2021,7,27,5.65
5.65,4.7,89.22,25.32,27.81,-0.9557930148,99.58,-0.2940403252,28.2,6.34,14.44,1010.5,2021,7,28,5.6
5.6,0.64,87.97,24.64,28.18,-0.9659258263,99.56,-0.2588190451,27.6,5.65,4.7,1010.5,2021,7,29,4.86
4.86,0.52,88.0,25.24,28.19,-0.9795752496,99.67,-0.2010779211,28.8,5.6,0.64,1011.4,2021,7,30,5.34
5.34,0.27,88.27,25.22,27.85,-0.9947028171,99.69,-0.1027925368,28.9,4.86,0.52,1011.6,2021,7,31,5.35
5.35,0.43,89.13,25.14,27.55,-0.9747611942,99.6,-0.223250116,28.9,5.34,0.27,1010.3,2021,8,1,5.07
5.07,1.13,88.21,25.21,27.91,-0.8933713883,99.66,-0.4493189986,28.9,5.35,0.43,1011.5,2021,8,2,6.27
6.27,0.38,84.77,24.87,28.01,-0.9099612709,99.8,-0.4146932427,28.4,5.07,1.13,1012.1,2021,8,3,5.59
5.59,1.36,88.82,25.12,28.13,-0.9354440308,99.79,-0.3534748438,28.6,6.27,0.38,1012.2,2021,8,4,6.06
6.06,4.75,88.92,25.07,27.9,-0.9316912276,99.7,-0.3632512305,28.9,5.59,1.36,1010.9,2021,8,5,6.3
6.3,4.13,89.29,25.41,27.97,-0.8703556959,99.6,-0.4924235601,29.1,6.06,4.75,1009.3,2021,8,6,6.47
6.47,7.6,89.85,25.21,27.67,-0.9731788728,99.58,-0.2300497372,28.2,6.3,4.13,1009.7,2021,8,7,6.43
6.43,7.47,89.46,24.79,26.93,-0.8571673007,99.64,-0.5150380749,27.9,6.47,7.6,1014.4,2021,8,8,5.41
5.41,13.82,89.41,24.51,26.87,-0.882126866,99.68,-0.4710118812,27.9,6.43,7.47,1011.0,2021,8,9,5.27
5.27,2.05,86.71,24.76,27.64,-0.9329535348,99.59,-0.3599968081,27.4,5.41,13.82,1010.0,2021,8,10,4.96
4.96,9.43,88.25,25.08,27.56,-0.9622179935,99.58,-0.272280247,28.2,5.27,2.05,1009.9,2021,8,11,6.58
6.58,14.02,87.76,25.03,27.42,-0.9927573419,99.64,-0.1201368388,27.9,4.96,9.43,1010.6,2021,8,12,5.87
5.87,3.09,87.57,24.82,27.67,-0.9981347984,99.51,-0.06104853953,27.8,6.58,14.02,1009.4,2021,8,13,5.22
5.22,1.18,86.91,24.73,27.39,-0.999610115,99.4,-0.02792163872,28.2,5.87,3.09,1008.5,2021,8,14,5.96
5.96,0.86,89.13,25.0,27.52,-0.9918944426,99.46,-0.1270646086,28.3,5.22,1.18,1009.2,2021,8,15,5.31
5.31,1.89,89.01,24.73,27.53,-0.8553642602,99.58,-0.5180270094,28.4,5.96,0.86,1010.1,2021,8,16,4.55
4.55,2.95,90.37,24.57,27.43,-0.7477980905,99.65,-0.6639262127,28.4,5.31,1.89,1010.5,2021,8,17,5.49
5.49,5.41,86.92,24.27,27.44,-0.7349145951,99.65,-0.6781596699,27.4,4.55,2.95,1009.8,2021,8,18,5.55
5.55,1.38,87.48,24.14,28.3,-0.9265286309,99.48,-0.3762242631,28.0,5.49,5.41,1008.9,2021,8,19,4.25
4.25,1.58,86.88,24.9,28.43,-0.94776841,99.44,-0.3189593093,27.9,5.55,1.38,1008.8,2021,8,20,4.01
4.01,6.92,88.48,25.21,27.44,-0.940880769,99.52,-0.3387379202,28.2,4.25,1.58,1009.7,2021,8,21,3.7
3.7,4.25,87.5,24.85,27.64,-0.8319541221,99.53,-0.5548444274,27.9,4.01,6.92,1009.6,2021,8,22,2.76
2.76,2.59,87.25,24.38,27.76,-0.5877852523,99.55,-0.8090169944,27.8,3.7,4.25,1009.7,2021,8,23,3.52
3.52,3.22,85.92,24.11,28.28,-0.5210096318,99.57,-0.8535507973,27.9,2.76,2.59,1009.9,2021,8,24,4.21
4.21,14.17,88.0,24.79,28.01,-0.6717205893,99.48,-0.7408045963,26.9,3.52,3.22,1009.1,2021,8,25,5.27
5.27,17.05,86.38,25.48,28.11,-0.905568799,99.39,-0.4241994227,26.4,4.21,14.17,1008.4,2021,8,26,6.53
6.53,10.25,87.04,25.76,27.84,-0.9537169507,99.32,-0.3007057995,26.7,5.27,17.05,1008.1,2021,8,27,6.53
6.53,9.87,88.23,25.43,27.55,-0.9588197349,99.28,-0.2840153447,28.5,6.53,10.25,1007.4,2021,8,28,6.95
6.95,12.08,86.98,25.03,27.51,-0.9612616959,99.31,-0.2756373558,27.1,6.53,9.87,1007.4,2021,8,29,6.94
6.94,3.65,86.92,24.89,28.01,-0.9966373868,99.37,-0.08193850863,27.1,6.95,12.08,1008.1,2021,8,30,5.03
5.03,1.15,88.02,25.0,28.2,-0.9396926208,99.4,-0.3420201433,28.8,6.94,3.65,1008.6,2021,8,31,4.76
4.76,4.56,87.03,25.32,28.23,-0.9025852843,99.5,-0.4305110968,28.6,5.03,1.15,1009.0,2021,9,1,5.47
5.47,6.28,87.27,25.38,27.73,-0.9297764859,99.5,-0.3681245527,28.3,4.76,4.56,1009.0,2021,9,2,5.41
5.41,4.9,86.97,24.96,27.89,-0.8788171127,99.47,-0.4771587603,27.2,5.47,6.28,1008.6,2021,9,3,5.17
5.17,6.68,87.68,25.24,27.86,-0.8171448983,99.5,-0.5764323162,27.1,5.41,4.9,1009.2,2021,9,4,6.38
6.38,11.35,87.45,25.73,28.31,-0.9156625933,99.5,-0.4019477767,27.6,5.17,6.68,1009.3,2021,9,5,6.75
6.75,8.51,87.94,25.7,27.79,-0.9698720153,99.52,-0.2436150118,28.4,6.38,11.35,1009.7,2021,9,6,5.89
5.89,5.43,87.32,25.45,28.03,-0.8862035792,99.56,-0.4632960351,28.1,6.75,8.51,1010.2,2021,9,7,5.33
5.33,4.57,87.34,25.21,27.77,-0.9238795325,99.61,-0.3826834324,27.8,5.89,5.43,1010.6,2021,9,8,5.06
5.06,1.42,85.35,25.03,28.51,-0.9631625668,99.65,-0.2689198206,28.0,5.33,4.57,1010.6,2021,9,9,4.76
4.76,2.31,85.87,25.22,28.55,-0.930417568,99.6,-0.3665012267,29.2,5.06,1.42,1010.1,2021,9,10,5.54
5.54,1.44,85.62,25.36,27.96,-0.8553642602,99.57,-0.5180270094,29.1,4.76,2.31,1009.8,2021,9,11,5.92
5.92,2.39,84.82,25.21,28.12,-0.8471219214,99.52,-0.5313985795,29.4,5.54,1.44,1009.3,2021,9,12,6.69
6.69,6.58,86.43,25.3,28.12,-0.9177546257,99.46,-0.3971478906,27.8,5.92,2.39,1008.8,2021,9,13,6.48
6.48,5.45,88.4,25.54,28.29,-0.87630668,99.48,-0.4817536741,28.1,6.69,6.58,1008.9,2021,9,14,5.09
5.09,6.64,89.95,25.75,28.36,-0.8048937974,99.51,-0.5934188866,28.3,6.48,5.45,1009.2,2021,9,15,5.54
5.54,8.29,88.87,25.21,27.49,-0.9232102171,99.49,-0.3842953227,27.5,5.09,6.64,1008.3,2021,9,16,5.29
5.29,6.0,88.72,25.17,28.05,-0.813100761,99.39,-0.5821229702,28.2,5.54,8.29,1008.0,2021,9,17,4.45
4.45,6.65,86.65,25.1,28.18,-0.9537169507,99.48,-0.3007057995,28.9,5.29,6.0,1009.3,2021,9,18,4.77
4.77,2.83,88.21,25.41,28.38,-0.9271838546,99.53,-0.3746065934,28.4,4.45,6.65,1010.1,2021,9,19,4.05
4.05,5.86,88.27,25.62,28.37,-0.9010770213,99.54,-0.4336590846,28.8,4.77,2.83,1009.6,2021,9,20,3.98
3.98,6.33,89.33,25.55,27.98,-0.8270805743,99.49,-0.5620833779,25.8,4.05,5.86,1009.2,2021,9,21,4.71
4.71,2.94,88.08,25.42,28.37,-0.9515944039,99.33,-0.3073566178,27.8,3.98,6.33,1007.4,2021,9,22,3.96
3.96,5.05,85.56,25.64,28.68,-0.9578224948,99.38,-0.2873605198,28.9,4.71,2.94,1007.8,2021,9,23,5.22
5.22,16.09,85.95,25.68,29.21,-0.9636304532,99.4,-0.2672383761,29.2,3.96,5.05,1008.1,2021,9,24,4.55
4.55,6.18,84.5,25.55,27.9,-0.9931706495,99.43,-0.1166707371,28.8,5.22,16.09,1007.9,2021,9,25,5.32
5.32,14.33,87.01,25.36,28.11,-0.9040825497,99.31,-0.4273578634,28.8,4.55,6.18,1007.6,2021,9,26,7.32
7.32,13.72,87.51,24.76,26.68,-0.9271838546,99.33,-0.3746065934,28.5,5.32,14.33,1007.5,2021,9,27,9.33
9.33,8.07,86.26,24.93,27.67,-0.9933727656,99.47,-0.1149371505,26.6,7.32,13.72,1009.4,2021,9,28,6.72
6.72,1.05,86.87,24.93,28.31,-0.9935718557,99.46,0.1132032138,27.5,9.33,8.07,1009.3,2021,9,29,4.45
4.45,7.1,86.4,25.16,28.29,-0.9871362651,99.53,0.1598811877,28.4,6.72,1.05,1008.2,2021,9,30,3.78
3.78,43.12,88.27,24.2,26.29,-0.9914448614,99.47,0.1305261922,26.1,4.45,7.1,1008.4,2021,10,1,2.69
2.69,13.63,88.26,24.01,27.2,-0.9966373868,99.4,-0.08193850863,26.4,3.78,43.12,1007.9,2021,10,2,3.2
3.2,3.08,88.57,23.97,28.15,-0.882126866,99.38,-0.4710118812,27.8,2.69,13.63,1008.1,2021,10,3,3.16
3.16,10.25,90.16,25.1,27.76,-0.8987940463,99.35,-0.4383711468,28.6,3.2,3.08,1007.6,2021,10,4,3.56
3.56,24.65,90.26,24.84,27.8,-0.7277727577,99.37,-0.6858183529,26.4,3.16,10.25,1007.7,2021,10,5,5.66
5.66,16.25,88.58,24.8,27.81,-0.6870875108,99.35,-0.726574671,27.1,3.56,24.65,1007.9,2021,10,6,5.65
5.65,1.07,88.68,25.39,28.15,-0.4586495545,99.39,-0.8886172327,27.8,5.66,16.25,1008.3,2021,10,7,5.46
5.46,1.14,86.77,25.35,28.26,-0.6004202253,99.5,-0.7996846585,28.6,5.65,1.07,1009.2,2021,10,8,5.61
5.61,2.03,86.12,24.97,28.49,-0.8251134983,99.61,-0.5649670034,28.8,5.46,1.14,1010.2,2021,10,9,4.87
4.87,13.07,88.23,25.65,27.88,-0.9483236552,99.53,-0.3173046564,29.0,5.61,2.03,1009.1,2021,10,10,5.32
5.32,18.78,87.76,25.15,27.73,-0.9802711746,99.47,-0.1976573404,27.4,4.87,13.07,1008.8,2021,10,11,5.44
5.44,5.2,84.24,24.74,28.39,-0.9935718557,99.44,-0.1132032138,28.4,5.32,18.78,1008.4,2021,10,12,5.79
5.79,0.82,86.53,25.17,28.56,-0.9931706495,99.37,-0.1166707371,28.2,5.44,5.2,1008.0,2021,10,13,5.26
5.26,0.98,87.81,25.39,28.67,-0.956304756,99.31,-0.2923717047,29.2,5.79,0.82,1007.1,2021,10,14,5.64
5.64,2.0,87.48,25.75,28.61,-0.8651514206,99.1,-0.5015107372,29.4,5.26,0.98,1005.3,2021,10,15,5.84
5.84,6.33,86.39,25.49,28.72,-0.7581343362,99.15,-0.6520984038,28.1,5.64,2.0,1006.1,2021,10,16,6.93
6.93,3.24,87.8,25.93,27.85,-0.9156625933,99.31,-0.4019477767,28.3,5.84,6.33,1008.2,2021,10,17,6.84
6.84,3.01,86.68,25.63,28.58,-0.9958843986,99.49,-0.0906325802,28.5,6.93,3.24,1010.1,2021,10,18,6.13
6.13,4.97,83.84,24.84,28.49,-0.97154912,99.64,-0.2368381461,28.4,6.84,3.01,1010.8,2021,10,19,3.92
3.92,14.81,84.94,25.38,28.73,-0.9142539552,99.71,-0.4051415868,27.9,6.13,4.97,1011.5,2021,10,20,2.82
2.82,33.26,86.1,25.29,28.72,-0.930417568,99.72,-0.3665012267,26.7,3.92,14.81,1011.6,2021,10,21,2.79
2.79,9.53,85.41,24.59,28.8,-0.8100416404,99.79,-0.5863723567,28.1,2.82,33.26,1012.0,2021,10,22,2.72
2.72,9.21,85.24,24.52,28.17,-0.5707135677,99.89,-0.8211492091,28.0,2.79,9.53,1012.9,2021,10,23,4.3
4.3,10.47,85.16,24.15,27.91,-0.9792228106,99.86,-0.2027872954,26.6,2.72,9.21,1012.6,2021,10,24,3.74
3.74,10.69,86.52,24.49,28.14,-0.9354440308,99.64,0.3534748438,27.8,4.3,10.47,1010.1,2021,10,25,2.69
2.69,21.41,87.21,24.65,26.91,-0.9156625933,99.55,0.4019477767,27.1,3.74,10.69,1009.6,2021,10,26,2.37
2.37,14.6,85.73,24.44,27.61,-0.9785089851,99.56,0.2062041854,26.8,2.69,21.41,1009.6,2021,10,27,2.3
2.3,9.18,87.57,24.34,27.79,-0.4446351792,99.5,0.8957117602,26.6,2.37,14.6,1009.4,2021,10,28,3.5
3.5,26.3,90.49,24.53,26.17,-0.9854078985,99.53,-0.1702094992,27.5,2.3,9.18,1009.9,2021,10,29,4.15
4.15,23.0,86.81,24.38,28.17,-0.9348256764,99.6,-0.3551069624,26.8,3.5,26.3,1010.4,2021,10,30,1.97
1.97,37.3,90.51,24.5,28.57,0.03664370871,99.38,0.9993283938,27.5,4.15,23.0,1013.2,2021,10,31,5.6
5.6,33.65,90.76,24.42,26.73,-0.9494254776,99.34,0.313992456,27.0,1.97,37.3,1009.5,2021,11,1,6.11
6.11,14.7,84.85,24.11,29.18,-0.4257792916,99.53,-0.9048270525,27.8,5.6,33.65,1009.1,2021,11,2,2.57
2.57,14.79,87.62,24.66,27.55,-0.5090414158,99.6,-0.860742027,27.2,6.11,14.7,1010.6,2021,11,3,3.27
3.27,17.62,88.88,24.02,27.45,-0.7466381823,99.64,-0.6652303547,27.4,2.57,14.79,1010.5,2021,11,4,3.36
3.36,13.13,88.3,24.75,27.46,-0.9329535348,99.64,-0.3599968081,26.9,3.27,17.62,1010.4,2021,11,5,3.55
3.55,15.18,87.49,24.97,27.68,-0.9945218954,99.52,-0.1045284633,27.2,3.36,13.13,1008.7,2021,11,6,4.03
4.03,26.31,86.79,24.85,27.26,-0.9957246982,99.49,0.09237058745,26.9,3.55,15.18,1008.8,2021,11,7,5.18
5.18,36.77,85.64,24.72,26.9,-0.9521293927,99.52,0.305695305,24.6,4.03,26.31,1009.3,2021,11,8,5.81
5.81,28.3,89.67,24.1,25.77,-0.7241718614,99.48,0.6896195437,25.8,5.18,36.77,1008.6,2021,11,9,5.21
5.21,13.81,88.56,24.91,27.02,-0.769399555,99.37,0.6387678175,26.4,5.81,28.3,1007.9,2021,11,10,5.68
5.68,7.23,88.14,24.48,27.11,-0.9993283938,99.29,-0.03664370871,26.4,5.21,13.81,1006.5,2021,11,11,4.52
4.52,10.02,85.58,25.43,27.94,-0.9099612709,99.41,-0.4146932427,27.4,5.68,7.23,1008.6,2021,11,12,6.58
6.58,9.56,86.11,25.29,27.47,-0.9432226579,99.51,-0.3321611319,28.0,4.52,10.02,1009.9,2021,11,13,5.42
5.42,10.43,88.18,25.31,27.74,-0.9568135841,99.55,-0.2907021936,26.1,6.58,9.56,1010.0,2021,11,14,5.61
5.61,14.82,89.37,25.55,27.61,-0.9354440308,99.39,-0.3534748438,26.4,5.42,10.43,1008.2,2021,11,15,5.59
5.59,12.51,91.51,25.3,26.8,-0.9685831611,99.35,-0.2486898872,26.8,5.61,14.82,1008.2,2021,11,16,4.29
4.29,14.58,89.62,24.68,27.46,-0.9631625668,99.46,0.2689198206,27.8,5.59,12.51,1008.5,2021,11,17,3.51
3.51,6.36,87.06,24.3,27.72,-0.9607791542,99.32,0.2773146533,27.1,4.29,14.58,1007.0,2021,11,18,3.47
3.47,12.47,88.33,24.51,27.89,-0.909236109,99.2,-0.4162807923,27.0,3.51,6.36,1006.6,2021,11,19,5.0
5.0,2.11,83.75,24.01,27.48,-0.940288127,99.35,-0.3403795502,28.0,3.47,12.47,1008.3,2021,11,20,4.62
4.62,0.12,78.77,23.56,28.59,-0.9997806835,99.53,-0.02094241988,26.8,5.0,2.11,1009.8,2021,11,21,3.64
3.64,0.32,83.06,23.61,28.14,-0.5402403205,99.51,0.8415107819,27.8,4.62,0.12,1008.9,2021,11,22,3.38
3.38,12.88,86.72,23.87,28.83,0.2554457579,99.38,0.9668233886,29.1,3.64,0.32,1008.2,2021,11,23,4.48
4.48,41.82,89.95,23.98,27.55,0.2283508701,99.36,0.9735789029,26.4,3.38,12.88,1007.7,2021,11,24,4.81
4.81,16.29,91.86,24.17,26.46,-0.4710118812,99.31,0.882126866,25.6,4.48,41.82,1008.1,2021,11,25,3.59
3.59,5.57,89.8,24.67,28.0,-0.1201368388,99.36,0.9927573419,27.3,4.81,16.29,1008.5,2021,11,26,1.79
1.79,17.89,86.1,24.38,28.62,-0.144356201,99.42,0.9895257891,28.1,3.59,5.57,1008.3,2021,11,27,2.82
2.82,24.35,90.05,24.39,26.98,-0.791223533,99.48,-0.6115270402,27.4,1.79,17.89,1009.0,2021,11,28,2.52
2.52,9.74,87.25,23.99,27.93,-0.3534748438,99.64,-0.9354440308,26.8,2.82,24.35,1010.4,2021,11,29,2.62
2.62,12.38,80.9,24.58,28.8,-0.8829475929,99.62,-0.4694715628,27.7,2.52,9.74,1010.6,2021,11,30,1.11
1.11,3.82,79.31,24.52,30.3,0.6573752458,99.56,0.7535633923,27.4,2.62,12.38,1010.2,2021,12,1,1.41
1.41,5.81,84.73,24.9,28.58,-0.3746065934,99.57,0.9271838546,27.4,1.11,3.82,1010.4,2021,12,2,1.95
1.95,3.12,83.68,24.11,29.02,-0.2756373558,99.64,0.9612616959,28.1,1.41,5.81,1010.9,2021,12,3,1.96
1.96,4.99,85.04,25.31,28.63,-0.9284858269,99.71,0.3713678356,28.0,1.95,3.12,1011.6,2021,12,4,1.97
1.97,6.09,82.0,24.85,28.87,-0.8972583697,99.69,0.4415058528,28.2,1.96,4.99,1011.0,2021,12,5,1.66
1.66,6.92,83.0,24.51,29.02,-0.4893824517,99.61,0.8720692724,27.5,1.97,6.09,1010.8,2021,12,6,2.06
2.06,0.59,80.23,24.11,29.13,0.5664062369,99.6,0.8241261886,28.8,1.66,6.92,1010.1,2021,12,7,3.32
3.32,2.08,83.34,22.58,29.87,0.2840153447,99.57,0.9588197349,28.1,2.06,0.59,1010.1,2021,12,8,3.1
3.1,12.88,83.17,24.15,28.79,0.7466381823,99.63,0.6652303547,28.0,3.32,2.08,1011.0,2021,12,9,3.47
3.47,1.65,83.95,23.1,29.41,0.6401096995,99.69,0.7682835236,28.4,3.1,12.88,1011.0,2021,12,10,4.56
4.56,0.97,84.19,23.78,29.84,0.6238795967,99.61,0.7815204724,28.5,3.47,1.65,1010.3,2021,12,11,5.21
5.21,5.16,84.5,23.39,29.81,0.6142852001,99.58,0.7890840848,28.1,4.56,0.97,1010.5,2021,12,12,4.76
4.76,12.05,88.45,24.5,28.13,0.474088209,99.53,0.8804773535,27.6,5.21,5.16,1010.0,2021,12,13,4.68
4.68,4.78,87.75,23.88,27.81,0.5562956155,99.51,0.8309844693,24.8,4.76,12.05,1009.6,2021,12,14,4.59
4.59,3.84,88.39,24.14,27.47,0.5135412521,99.59,0.8580649057,25.64,4.68,4.78,1009.688762,2021,12,15,4.11
4.11,2.61,86.07,23.57,28.71,0.4954586684,99.68,0.8686315144,26.48,4.59,3.84,1010.300044,2021,12,16,4.45
4.45,0.8,83.92,23.85,28.63,0.5015107372,99.77,0.8651514206,27.32,4.11,2.61,1011.307086,2021,12,17,4.22
4.22,7.92,86.06,22.98,28.56,0.4289351334,99.68,0.9033352929,28.16,4.45,0.8,1011.949325,2021,12,18,3.86
3.86,3.24,84.77,23.78,28.95,0.4162807923,99.77,0.909236109,29.0,4.22,7.92,1012.1,2021,12,19,5.82
5.82,0.19,85.05,23.15,29.23,0.4273578634,99.8,0.9040825497,28.6,3.86,3.24,1012.0,2021,12,20,5.36
5.36,0.14,83.93,22.93,29.49,0.3971478906,99.87,0.9177546257,28.2,5.82,0.19,1012.6,2021,12,21,4.46
