WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,WS10M,XGB_fnn_original
4.03,86.7,23.39,1.6,0.02268733357,-0.0799999999999983,27.5,0.9997426093,85.64,0,28.34,1009.8,4.0,3.91,3.8937812227170543
3.91,84.42,23.85,2.14,-0.1908089954,-0.019999999999996,27.6,0.9816271834,86.7,0,28.2,1008.9,5.0,2.84,3.0572107130210386
2.84,81.95,23.52,1.63,0.01396218034,0.0099999999999909,27.6,0.999902524,84.42,0,28.23,1009.1,2.0,2.97,2.6134525853751738
2.97,77.66,22.96,0.21,0.1598811877,0.0700000000000073,27.6,0.9871362651,81.95,0,27.92,1009.2,2.0,2.64,2.331129639572748
2.64,67.22,22.01,0.03,-0.06975647374,0.0799999999999983,26.8,0.9975640503,77.66,0,28.61,1009.6,1.0,1.66,1.4945467929296696
1.66,71.94,23.32,1.37,-0.9966373868,0.0900000000000034,28.1,0.08193850863,67.22,0,29.54,1010.9,4.0,1.56,1.4076273125454541
1.56,79.35,24.46,2.85,-0.9985366703,0.1199999999999903,27.8,-0.05407881298,71.94,0,28.82,1011.4,5.0,1.75,1.284854832197605
1.75,87.41,24.63,7.2,-0.9426414911,-0.0099999999999909,27.3,-0.3338068592,79.35,0,26.78,1012.4,7.0,2.34,2.2155701747274152
2.34,89.73,23.99,29.28,-0.791223533,-0.0700000000000073,28.1,0.6115270402,87.41,0,27.27,1012.7,7.0,2.37,2.17402441396098
2.37,85.44,24.1,18.99,0.6184083954,-0.0300000000000011,27.4,0.7858568932,89.73,0,29.3,1012.2,5.0,2.89,2.745558520181334
2.89,84.52,23.36,7.26,0.557745109,-0.0099999999999909,26.7,0.8300122851,85.44,0,29.62,1012.4,5.0,3.57,3.2075449248332437
3.57,83.16,23.81,1.93,0.660001668,0.0600000000000022,28.1,0.7512641335,84.52,0,29.93,1012.2,4.0,4.59,3.7612392936866015
4.59,83.76,23.19,0.32,0.6032079877,0.039999999999992,28.5,0.7975839288,83.16,0,29.56,1012.4,1.0,5.53,5.330965867879025
5.53,80.05,22.2,0.01,0.6032079877,0.0700000000000073,28.1,0.7975839288,83.76,0,29.0,1011.8,3.0,6.01,5.360455435490136
6.01,84.2,21.71,3.35,0.4336590846,-0.1300000000000096,27.6,0.9010770213,80.05,0,29.55,1012.1,4.0,4.37,4.124863717087725
4.37,89.37,23.99,12.56,0.5948227868,-0.0099999999999909,27.1,0.8038568606,84.2,0,27.2,1011.7,7.0,4.76,4.5471770340049265
4.76,84.3,23.24,11.04,0.5707135677,0.0499999999999971,27.1,0.8211492091,89.37,0,28.79,1012.4,7.0,4.26,4.377363854576075
4.26,82.67,22.91,0.71,0.6333808726,-0.1000000000000085,28.1,0.7738402097,84.3,0,28.91,1012.4,4.0,5.18,4.546807925383095
5.18,79.35,22.91,0.04,0.6427876097,-0.1199999999999903,27.9,0.7660444431,82.67,0,29.11,1011.1,1.0,5.14,4.6071600758570925
5.14,81.21,22.7,2.81,0.6073758397,0.0,27.4,0.7944146205,79.35,0,29.04,1009.5,5.0,4.02,3.9849775474265243
4.02,84.05,23.07,1.49,0.5060337641,0.0300000000000011,27.6,0.8625136692,81.21,0,29.11,1010.0,3.0,3.83,4.209954794799664
3.83,85.0,23.6,9.45,0.5254716511,-0.0100000000000051,27.9,0.8508111094,84.05,0,29.29,1010.3,5.0,4.14,3.9289611487203198
4.14,84.34,22.88,4.67,0.4710118812,-0.0300000000000011,28.9,0.882126866,85.0,0,28.99,1010.3,5.0,6.22,5.631458504192542
6.22,81.14,22.25,0.21,0.5620833779,0.0100000000000051,27.9,0.8270805743,84.34,0,28.68,1009.8,5.0,5.71,5.578031215195692
5.71,78.7,21.86,0.09,0.557745109,0.0900000000000034,26.9,0.8300122851,81.14,0,28.61,1009.8,4.0,5.16,4.706784669658168
5.16,79.98,22.02,0.2,0.5807029557,-0.0300000000000011,28.2,0.8141155184,78.7,0,28.8,1011.1,5.0,4.47,4.608577314322361
4.47,77.24,22.56,0.08,0.3156490369,-0.0500000000000113,27.7,0.9488760116,79.98,0,28.67,1010.6,2.0,2.63,2.9278557166013557
2.63,74.66,22.73,0.01,-0.07671902813,-0.0899999999999892,27.5,0.9970527522,77.24,0,28.94,1009.5,1.0,1.85,1.6545205462131967
1.85,72.34,23.27,0.71,-0.02617694831,0.0,27.2,0.999657325,74.66,0,29.02,1008.8,3.0,1.81,1.626739980471376
1.81,76.15,23.37,0.22,0.3729877826,0.0799999999999983,27.1,0.9278362539,72.34,0,29.07,1008.9,2.0,2.97,2.6061238195345378
2.97,78.0,21.57,0.0,0.6279630576,0.0699999999999931,27.6,0.7782431485,76.15,0,29.22,1010.0,3.0,4.63,4.205370279282787
4.63,77.66,20.61,0.01,0.5877852523,-0.0699999999999931,26.4,0.8090169944,78.0,0,27.91,1010.2,2.0,5.17,4.588870079275761
5.17,72.36,20.12,0.02,0.4446351792,0.0099999999999909,26.9,0.8957117602,77.66,0,27.45,1009.7,2.0,4.41,4.353311870383637
4.41,72.78,19.45,0.0,0.4679298143,0.0400000000000062,25.8,0.8837656301,72.36,0,27.32,1009.8,1.0,4.78,4.293460099876189
4.78,78.71,19.19,0.03,0.5533915492,0.0100000000000051,25.3,0.8329212407,72.78,0,28.34,1010.3,1.0,4.34,3.9507969051914937
4.34,84.59,21.06,0.35,-0.09931974974,0.1199999999999903,26.6,0.99505557,78.71,0,27.8,1010.5,3.0,3.52,3.200156310029241
3.52,80.64,23.39,2.82,0.6427876097,0.0100000000000051,27.5,-0.7660444431,84.59,0,29.22,1011.8,5.0,2.53,2.3164496431658135
2.53,82.71,22.97,1.96,0.6507742173,0.019999999999996,27.1,0.7592713073,80.64,0,28.52,1012.5,5.0,2.45,2.762373546336732
2.45,79.34,23.11,2.04,0.4461978131,-0.039999999999992,27.7,0.8949343616,82.71,0,29.04,1012.2,5.0,1.95,2.21214744903497
1.95,83.94,23.51,3.88,0.6507742173,-0.1099999999999994,26.9,0.7592713073,79.34,0,27.94,1011.9,5.0,2.56,2.4302880816441568
2.56,82.48,22.24,1.39,0.6691306064,0.0300000000000011,27.6,0.7431448255,83.94,0,29.17,1011.2,3.0,4.1,4.106522069049574
4.1,79.82,21.45,0.07,0.670426619,0.0099999999999909,27.2,0.741975841,82.48,0,29.71,1011.0,3.0,4.52,4.2422978148048935
4.52,80.51,21.5,0.0,0.6586894601,-0.0499999999999971,26.8,0.7524149089,79.82,0,29.0,1011.0,4.0,4.42,3.85368978359522
4.42,76.01,20.59,0.0,0.6279630576,0.0300000000000011,26.9,0.7782431485,80.51,0,29.21,1010.1,1.0,4.71,4.279661113096605
4.71,75.12,20.18,0.0,0.6441236298,-0.0100000000000051,26.2,0.7649214009,76.01,0,29.05,1010.3,3.0,5.15,4.38066347159393
5.15,76.83,21.4,0.05,0.5948227868,0.0499999999999971,27.1,0.8038568606,75.12,0,28.96,1010.0,6.0,4.34,4.3983566032631165
4.34,77.12,20.44,0.06,0.4477590878,-0.0299999999999869,26.6,0.8941542368,76.83,0,28.74,1010.3,4.0,4.66,4.013566335926691
4.66,78.36,21.23,0.11,0.4679298143,-0.0900000000000034,26.4,0.8837656301,77.12,0,28.66,1010.7,2.0,4.65,4.02556650737957
4.65,77.95,21.53,0.14,0.1616038211,-0.0400000000000062,26.4,0.9868557164,78.36,0,29.07,1009.3,6.0,3.05,2.9821111823558084
3.05,78.99,22.68,0.25,0.1184039683,0.0100000000000051,27.4,0.9929655081,77.95,0,28.93,1009.3,3.0,2.33,2.3625900910975757
2.33,76.98,22.11,0.0,0.2605045086,-0.1099999999999994,27.1,0.9654726309,78.99,0,29.22,1008.9,2.0,3.85,3.5597702227302928
3.85,74.65,20.71,0.06,0.5863723567,-0.0799999999999983,26.7,0.8100416404,76.98,0,29.89,1008.5,1.0,4.26,3.6978230626931956
4.26,75.18,21.11,0.04,0.5195191119,0.0699999999999931,26.0,0.8544588301,74.65,0,29.64,1007.9,4.0,4.22,4.030136493890687
4.22,73.97,21.99,0.03,0.3746065934,0.0499999999999971,26.6,0.9271838546,75.18,0,29.54,1008.4,6.0,4.5,4.065766357375943
4.5,73.91,22.02,0.01,0.4241994227,0.0400000000000062,27.4,0.905568799,73.97,0,29.02,1009.1,5.0,4.82,4.008351770124974
4.82,84.99,22.5,4.89,0.4461978131,0.0600000000000022,28.1,0.8949343616,73.91,0,28.14,1009.6,6.0,4.69,4.54730096842098
4.69,88.11,23.83,9.35,0.4210358134,0.0300000000000011,27.6,0.9070440143,84.99,0,28.2,1010.0,7.0,5.1,5.113428495298866
5.1,82.43,23.3,3.42,0.4832823833,0.039999999999992,28.1,0.875464527,88.11,0,29.91,1010.4,6.0,5.27,5.236886575907734
5.27,79.74,22.89,3.61,0.4924235601,0.0200000000000102,27.9,0.8703556959,82.43,0,30.36,1010.9,4.0,4.43,4.624168721722738
4.43,77.03,22.97,0.24,0.6691306064,-0.0800000000000125,26.9,0.7431448255,79.74,0,30.33,1010.9,4.0,3.27,3.2968673383899674
3.27,74.6,22.76,0.09,0.6520984038,-0.0099999999999909,27.4,0.7581343362,77.03,0,30.46,1010.3,5.0,3.98,3.3484553667980776
3.98,79.51,22.58,0.77,0.6845471059,0.0600000000000022,27.9,0.7289686274,74.6,0,27.86,1010.4,5.0,4.35,4.032688620638233
4.35,78.27,22.4,0.78,0.4909037536,0.0999999999999943,28.3,0.8712138111,79.51,0,29.67,1010.9,4.0,3.0,3.199674942636185
3.0,80.14,23.79,4.09,0.656059029,0.0100000000000051,28.1,0.7547095802,78.27,0,30.53,1012.4,3.0,2.35,2.6016714879500564
2.35,80.51,24.32,2.94,-0.608761429,-0.0200000000000102,27.6,0.7933533403,80.14,0,29.42,1012.3,4.0,1.51,1.6586838625373692
1.51,81.54,24.65,2.87,0.3971478906,-0.0999999999999943,27.6,0.9177546257,80.51,0,28.91,1011.7,5.0,2.23,1.9441677537055546
2.23,77.84,24.09,2.06,0.8517269341,0.0,27.3,0.523985906,81.54,0,29.31,1010.7,5.0,0.93,1.0838530422132118
0.93,74.09,24.27,0.27,0.7009092643,0.0999999999999943,27.5,0.7132504492,77.84,0,30.14,1010.8,2.0,1.4,1.2686213497055685
1.4,70.85,22.32,0.03,0.6984152854,0.0700000000000073,27.4,-0.7156927337,74.09,0,30.82,1011.4,4.0,1.91,1.8386127987002268
1.91,74.94,23.37,0.17,0.4539904997,0.0600000000000022,28.6,0.8910065242,70.85,0,30.66,1012.2,2.0,1.93,1.9986110586513248
1.93,72.71,23.29,0.01,0.6959127966,0.0999999999999943,27.9,0.7181262978,74.94,0,30.91,1012.9,3.0,3.32,2.9578594966220577
3.32,76.19,21.97,0.28,0.6845471059,-0.019999999999996,27.5,0.7289686274,72.71,0,31.04,1013.9,3.0,3.64,3.9444059537721334
3.64,78.44,23.32,3.19,0.6639262127,-0.019999999999996,28.9,0.7477980905,76.19,0,31.0,1013.9,5.0,3.95,3.4631508946042393
3.95,77.78,23.48,2.15,0.6333808726,-0.0400000000000062,29.6,0.7738402097,78.44,0,30.64,1013.60757,4.0,4.43,4.267700579015535
4.43,69.03,21.68,0.0,0.6613118653,-0.2199999999999988,28.6,0.7501110696,77.78,0,31.12,1012.5,1.0,3.96,3.8931481801760093
3.96,67.17,22.65,0.0,0.8290375726,-0.0700000000000073,26.9,0.5591929035,69.03,0,30.52,1010.4,3.0,2.19,2.0447907123312583
2.19,69.43,21.65,0.0,0.6896195437,-0.019999999999996,27.6,0.7241718614,67.17,0,30.78,1010.0,2.0,3.04,2.9153636231894864
3.04,69.47,20.23,0.01,0.7836934573,-0.0100000000000051,26.2,0.6211477803,69.43,0,31.01,1009.8,2.0,3.57,3.2347110215099386
3.57,68.23,20.63,0.2,-0.3255681545,-0.039999999999992,26.2,0.9455185756,69.47,0,30.58,1009.9,2.0,2.48,2.193207380108973
2.48,70.26,22.03,0.05,0.1478094111,-0.0600000000000022,26.9,0.9890158634,68.23,0,31.16,1009.5,4.0,2.41,2.5248428412078936
2.41,70.97,23.24,0.0,0.7009092643,0.0100000000000051,27.5,0.7132504492,70.26,0,31.09,1009.0,2.0,2.22,2.1556292970040953
2.22,75.11,22.85,0.83,0.7349145951,0.0899999999999892,29.1,0.6781596699,70.97,0,31.93,1009.1,5.0,3.05,2.7814896103932227
3.05,81.57,24.39,9.52,0.5045276238,-0.0299999999999869,29.6,0.8633955506,75.11,0,30.89,1009.7,6.0,4.29,3.9067120757285037
4.29,82.89,24.38,15.01,0.3599968081,0.0299999999999869,28.9,0.9329535348,81.57,0,29.96,1009.9,6.0,2.5,2.699648862455129
2.5,83.65,24.27,10.56,0.7954734809,-0.0499999999999971,26.8,0.6059884003,82.89,0,28.51,1009.7,6.0,2.83,2.2121191922525374
2.83,76.54,23.59,7.53,0.8443279255,-0.0099999999999909,27.8,0.535826795,83.65,0,30.86,1009.3,5.0,2.6,2.3417322556535
2.6,71.63,23.21,3.56,0.930417568,-0.0600000000000022,27.3,0.3665012267,76.54,0,31.41,1009.3,5.0,2.31,2.365588149579647
2.31,74.88,24.02,2.65,0.7615383075,0.019999999999996,28.5,0.6481199011,71.63,0,31.34,1008.7,6.0,2.18,2.2824362704498036
2.18,76.9,24.61,2.41,-0.9916711624,0.0,27.9,0.1287955966,74.88,0,30.58,1009.1,5.0,1.5,1.7491940129137717
1.5,80.84,24.38,16.38,-0.4461978131,0.0400000000000062,28.1,-0.8949343616,76.9,0,29.47,1009.1,4.0,2.04,1.9703097220981038
2.04,76.5,23.77,0.88,-0.2198462044,-0.0100000000000051,27.9,0.9755345439,80.84,0,31.09,1009.1,6.0,2.36,1.9867236000963961
2.36,74.22,24.79,2.83,0.3222656952,0.0600000000000022,28.1,0.9466492601,76.5,0,31.29,1009.7,3.0,1.48,1.8314644798482598
1.48,72.23,23.48,0.91,-0.2062041854,-0.0100000000000051,28.4,0.9785089851,74.22,0,31.21,1009.8,4.0,2.16,1.9585359463548082
2.16,75.93,24.2,1.57,0.3713678356,0.0300000000000011,28.0,-0.9284858269,72.23,0,31.35,1009.4,5.0,2.16,2.0904501160186477
2.16,76.02,24.46,3.87,0.4832823833,0.0,28.4,0.875464527,75.93,0,30.1,1009.6,6.0,1.62,1.7345996675571733
1.62,76.72,24.22,3.31,0.7847763705,-0.0900000000000034,27.6,0.6197790318,76.02,0,31.49,1009.1,6.0,4.11,3.3214916192791035
4.11,78.64,24.15,3.6,0.7408045963,0.0100000000000051,27.7,0.6717205893,76.72,0,30.55,1008.9,7.0,3.77,3.5570693016349546
3.77,82.24,24.57,19.51,0.9488760116,0.0300000000000011,27.1,0.3156490369,78.64,0,29.29,1009.2,7.0,3.36,3.0080674074742184
3.36,76.84,24.11,1.39,0.9542403285,0.039999999999992,27.2,-0.2990407923,82.24,0,30.83,1009.2,6.0,3.05,3.090329221608666
3.05,75.75,24.27,1.42,0.5678437451,0.0200000000000102,28.0,-0.8231363685,76.84,0,30.75,1009.8,4.0,2.56,2.340789182057525
2.56,76.48,24.23,2.94,-0.5635260489,0.0099999999999909,27.9,-0.8260982945,75.75,0,31.14,1010.3,3.0,1.85,1.996357829099625
1.85,82.02,25.5,7.99,-0.9390942521,-0.0899999999999892,28.8,-0.3436596946,76.48,0,30.08,1010.2,7.0,1.77,1.81114413969952
1.77,78.18,25.36,3.67,-0.9902680687,-0.0100000000000051,29.3,0.139173101,82.02,0,31.25,1009.1,7.0,1.22,1.303520695627749
1.22,73.81,24.35,0.95,-0.8191520443,0.0699999999999931,28.4,0.5735764364,78.18,0,32.02,1009.4,3.0,1.69,1.6957184963421006
1.69,73.71,25.06,0.6,-0.9806146585,0.1100000000000136,29.3,-0.1959461442,73.81,0,31.57,1009.7,5.0,1.72,1.5720499666277465
1.72,77.0,25.37,0.91,-0.6781596699,-0.0200000000000102,28.2,-0.7349145951,73.71,0,30.54,1011.1,4.0,1.98,2.1329007262664743
1.98,81.47,25.41,0.15,-0.9723699204,-0.0099999999999909,29.1,-0.2334453639,77.0,0,29.43,1010.5,3.0,2.94,2.75460216294311
2.94,75.48,24.97,0.08,-0.9967788785,-0.1500000000000056,28.9,-0.08019892433,81.47,0,31.68,1010.7,4.0,2.84,2.560257730563012
2.84,77.26,25.56,0.82,-0.9876883406,-0.0499999999999971,29.9,-0.156434465,75.48,0,31.04,1009.4,3.0,2.7,2.5953450386061387
2.7,71.62,24.38,0.47,-0.4756242091,0.0799999999999983,28.8,-0.8796485729,77.26,0,32.29,1008.9,4.0,1.49,1.2427796662990604
1.49,67.58,23.14,0.19,-0.04361938737,0.1599999999999966,29.1,-0.9990482216,71.62,0,30.89,1009.8,4.0,1.63,1.6951967402388202
1.63,72.45,24.92,6.25,0.5519369853,0.019999999999996,28.9,0.8338858221,67.58,0,31.44,1011.3,5.0,1.29,1.2061724344535758
1.29,79.49,25.04,15.92,-0.3810703764,-0.059999999999988,27.6,-0.9245460336,72.45,0,30.81,1011.2,5.0,1.92,2.0039616485983447
1.92,80.37,24.9,8.64,-0.3616245701,0.019999999999996,28.1,-0.9323238012,79.49,0,30.46,1011.0,3.0,2.86,2.498988242785326
2.86,78.95,25.1,4.99,-0.6225146366,-0.0300000000000011,28.6,-0.7826081569,80.37,0,30.56,1010.8,4.0,2.63,2.2530899592957745
2.63,83.26,25.87,2.91,-0.7771459615,-0.0400000000000062,29.2,-0.629320391,78.95,0,29.14,1010.3,3.0,3.29,3.120493263561137
3.29,85.45,25.76,1.65,-0.7637960286,-0.059999999999988,29.6,-0.6454576877,83.26,0,28.96,1010.2,5.0,3.88,3.690864203221176
3.88,85.39,25.25,8.95,-0.6626200482,-0.0500000000000113,29.4,-0.7489557208,85.45,0,28.67,1009.5,6.0,2.88,3.2374455178336174
2.88,81.72,24.91,8.6,-0.7604059656,0.0799999999999983,28.8,-0.6494480483,85.39,0,29.14,1009.1,6.0,2.17,2.3306795105274527
2.17,77.18,25.52,3.24,-0.9640954042,-0.0699999999999931,28.2,-0.2655561175,81.72,0,30.47,1009.6,3.0,1.5,1.3349942485357773
1.5,76.38,24.34,1.64,-0.5778576244,-0.1200000000000045,28.4,-0.8161375901,77.18,0,31.03,1009.1,4.0,1.7,1.8050462311661624
1.7,77.71,24.94,1.16,-0.6306758074,-0.0300000000000011,29.2,-0.7760464071,76.38,0,30.38,1007.6,5.0,1.95,1.6878877429211319
1.95,84.15,26.0,22.86,-0.7349145951,0.0300000000000011,29.1,-0.6781596699,77.71,0,29.71,1007.4,5.0,1.87,1.8299079103186884
1.87,84.06,24.98,16.98,-0.01047178412,0.1200000000000045,28.6,-0.9999451694,84.15,0,29.72,1008.6,5.0,1.84,1.9084471686012647
1.84,70.27,24.04,5.82,0.6184083954,0.0,27.8,-0.7858568932,84.06,0,32.38,1009.0,5.0,2.33,2.209510404968017
2.33,75.34,25.44,17.57,-0.5891963574,0.0300000000000011,28.9,-0.8079898839,70.27,0,31.53,1009.6,4.0,1.92,1.876948799742944
1.92,76.85,25.36,6.25,-0.3875155865,-0.0999999999999943,27.8,-0.9218631516,75.34,0,30.95,1009.5,3.0,1.37,1.5112914341259416
1.37,80.79,25.44,14.7,-0.0191974424,-0.0100000000000051,27.9,0.9998157121,76.85,0,30.2,1008.6,5.0,1.97,1.921489739326658
1.97,78.87,25.5,14.17,0.9957246982,-0.0799999999999983,27.8,0.09237058745,80.79,0,31.02,1008.5,6.0,1.64,2.068041597582475
1.64,77.75,25.13,19.56,-0.4756242091,0.0999999999999943,27.8,-0.8796485729,78.87,0,30.9,1007.5,6.0,1.38,1.3379792197612825
1.38,81.2,25.1,14.55,0.4524347093,0.0100000000000051,28.4,-0.8917975296,77.75,0,30.55,1009.5,7.0,3.0,2.429264010833254
3.0,80.6,24.97,3.79,-0.1547103863,0.0499999999999971,28.1,-0.9879598658,81.2,0,31.07,1009.1,5.0,2.26,2.4921884208659715
2.26,78.52,25.95,4.77,-0.4430711908,0.0600000000000022,28.7,-0.8964864304,80.6,0,31.4,1009.2,5.0,1.43,1.7730968503245939
1.43,74.61,25.26,3.2,-0.4099230338,0.0,28.6,-0.9121201162,78.52,0,32.9,1009.7,4.0,1.84,1.8333314294341045
1.84,79.53,26.1,11.82,-0.6266038114,0.039999999999992,28.5,-0.7793379649,74.61,0,30.98,1009.9,5.0,1.89,1.7748818535045572
1.89,76.0,25.26,1.67,-0.3354515698,-0.1299999999999954,28.1,-0.9420574528,79.53,0,31.9,1010.5,6.0,2.11,2.320078697119643
2.11,81.13,25.49,3.71,-0.7372773368,-0.019999999999996,29.0,-0.6755902076,76.0,0,30.91,1009.1,5.0,2.42,2.3899977984596745
2.42,78.41,25.57,0.73,-0.4273578634,-0.0100000000000051,29.0,-0.9040825497,81.13,0,31.66,1009.1,4.0,2.22,2.1731131363246723
2.22,84.76,25.4,3.43,-0.5269557955,0.0700000000000073,29.1,-0.849892693,78.41,0,29.31,1009.0,4.0,2.99,2.930636252048444
2.99,83.38,25.94,2.99,-0.8571673007,-0.0100000000000051,29.3,-0.5150380749,84.76,0,29.62,1009.3,4.0,2.18,2.487097172080122
2.18,83.66,26.27,10.02,-0.9711342799,0.0,29.2,-0.2385334576,83.38,0,29.91,1008.9,5.0,2.21,2.1225347946389386
2.21,84.8,26.19,8.34,-0.7009092643,-0.0400000000000062,29.2,-0.7132504492,83.66,0,29.72,1009.4,6.0,2.98,2.9017324866589584
2.98,85.12,25.87,12.46,-0.2010779211,-0.039999999999992,28.1,-0.9795752496,84.8,0,30.1,1008.6,5.0,3.47,3.1222921657658254
3.47,82.19,25.39,8.75,-0.4305110968,0.0499999999999971,28.9,-0.9025852843,85.12,0,30.64,1007.9,5.0,2.63,2.3322626113451808
2.63,86.0,26.0,18.84,-0.656059029,0.0999999999999943,28.4,-0.7547095802,82.19,0,29.21,1008.8,7.0,2.27,2.6541303529957143
2.27,86.03,26.32,11.31,-0.6586894601,-0.039999999999992,28.0,-0.7524149089,86.0,0,28.69,1009.9,5.0,2.82,2.7560511830796783
2.82,85.56,26.0,2.89,-0.660001668,-0.0700000000000073,28.9,-0.7512641335,86.03,0,29.87,1008.9,4.0,3.7,3.209691826145012
3.7,84.48,26.25,2.89,-0.7804304073,0.0300000000000011,30.1,-0.6252426563,85.56,1,30.3,1008.2,6.0,3.78,3.9023785926574304
3.78,87.63,25.88,7.57,-0.9297764859,-0.039999999999992,30.0,-0.3681245527,84.48,1,29.97,1008.2,7.0,4.32,3.9807520214090912
4.32,78.47,25.6,12.25,-0.7858568932,0.0300000000000011,28.2,-0.6184083954,87.63,1,30.93,1008.8,6.0,2.66,2.756133257687275
2.66,83.29,26.08,9.44,-0.4924235601,0.019999999999996,28.4,-0.8703556959,78.47,1,29.77,1008.7,7.0,2.69,2.409998943572737
2.69,85.19,25.75,21.5,-0.3665012267,0.1500000000000056,29.2,-0.930417568,83.29,1,29.12,1009.6,6.0,3.75,3.4036430266532305
3.75,85.98,24.95,10.8,-0.2283508701,0.039999999999992,29.0,-0.9735789029,85.19,1,29.26,1010.2,6.0,3.32,3.3567136263748085
3.32,86.4,25.53,11.11,-0.6507742173,-0.0699999999999931,28.8,-0.7592713073,85.98,1,29.04,1010.7,5.0,3.64,3.5431794169098785
3.64,86.23,25.46,6.53,-0.5721458734,-0.1000000000000085,28.4,-0.8201518759,86.4,1,28.84,1009.9,7.0,3.45,3.4166039495568317
3.45,88.28,25.58,10.68,-0.507538363,0.0400000000000062,28.4,-0.8616291604,86.23,1,28.65,1009.0,6.0,3.52,3.5976639508203903
3.52,87.23,25.09,16.49,-0.5150380749,0.0699999999999931,28.9,-0.8571673007,88.28,1,29.02,1009.8,5.0,3.68,3.751823645835442
3.68,86.27,25.22,13.77,-0.8007313709,-0.0600000000000022,28.6,-0.5990235985,87.23,1,29.25,1010.5,6.0,2.93,3.0722609552354476
2.93,89.22,25.63,12.53,-0.860742027,-0.059999999999988,28.2,-0.5090414158,86.27,1,28.04,1009.8,7.0,3.46,3.1514311955392724
3.46,89.05,25.39,23.59,-0.7749444887,-0.0200000000000102,27.0,-0.6320293027,89.22,1,27.23,1009.2,7.0,3.06,3.4723623396277596
3.06,84.98,25.64,5.66,-0.9449489122,-0.019999999999996,28.7,-0.327217899,89.05,1,29.16,1009.1,6.0,2.57,2.6807283891082783
2.57,88.75,25.96,10.78,-0.653420604,-0.0799999999999983,28.4,-0.7569950557,84.98,1,27.72,1009.0,7.0,2.57,2.8169451431784527
2.57,90.02,25.59,8.27,-0.5606389946,-0.0300000000000011,29.1,-0.8280603346,88.75,1,27.66,1007.8,6.0,3.45,3.359568337572401
3.45,90.25,24.63,15.65,-0.6755902076,0.0400000000000062,27.2,-0.7372773368,90.02,1,27.32,1007.5,7.0,3.96,4.009311222259266
3.96,88.65,24.6,21.46,-0.6883545757,-0.0200000000000102,26.6,-0.725374371,90.25,1,28.24,1008.3,7.0,4.04,4.051597998964658
4.04,87.56,24.79,7.91,-0.7592713073,-0.039999999999992,27.6,-0.6507742173,88.65,1,28.62,1008.5,7.0,4.4,4.139164962757228
4.4,88.44,25.94,36.52,-0.9198214973,0.019999999999996,27.0,-0.3923371166,87.56,1,27.9,1007.3,7.0,5.6,5.379214470981186
5.6,87.36,25.67,38.7,-0.860742027,0.1200000000000045,27.6,-0.5090414158,88.44,1,27.6,1007.6,8.0,5.64,5.706034147466138
5.64,85.87,25.35,11.16,-0.9278362539,-0.1000000000000085,27.4,-0.3729877826,87.36,1,29.05,1008.1,7.0,4.96,5.047562175237914
4.96,88.67,25.69,17.66,-0.8433914458,-0.0099999999999909,26.2,-0.5372996083,85.87,1,27.4,1008.0,7.0,5.7,5.781327972507044
5.7,88.07,25.76,26.31,-0.9770455744,-0.1500000000000056,25.4,-0.2130303863,88.67,1,28.04,1007.4,8.0,5.95,5.777753578047667
5.95,86.65,25.61,16.98,-0.9505157316,-0.039999999999992,26.9,-0.3106764296,88.07,1,28.15,1006.6,8.0,4.93,5.137003210951784
4.93,87.46,25.39,8.72,-0.5548444274,0.0,28.1,-0.8319541221,86.65,1,28.42,1005.7,7.0,4.95,5.247704657781945
4.95,87.17,26.34,11.66,-0.6374239897,0.0799999999999983,27.4,-0.7705132428,87.46,1,28.71,1006.1,6.0,7.19,7.016489876034458
7.19,87.24,26.35,8.86,-0.7144726796,0.019999999999996,28.1,-0.6996633405,87.17,1,28.63,1006.6,6.0,7.72,7.7256562986403745
7.72,86.48,26.39,3.24,-0.9552783621,0.0300000000000011,29.4,-0.29570805,87.24,1,28.79,1007.0,5.0,7.04,6.839267784669003
7.04,87.64,26.15,1.19,-0.9420574528,-0.0300000000000011,29.3,-0.3354515698,86.48,1,28.98,1007.3,5.0,6.64,6.778911825178003
6.64,88.35,26.43,3.39,-0.899557779,0.0499999999999971,29.6,-0.4368017884,87.64,1,28.91,1007.2,6.0,6.38,6.020519088540569
6.38,90.4,26.25,7.18,-0.726574671,0.1000000000000085,28.4,-0.6870875108,88.35,1,27.99,1008.1,6.0,5.67,6.06301174624761
5.67,90.3,25.84,15.06,-0.8181497174,0.019999999999996,28.0,-0.575005252,90.4,1,27.94,1008.4,6.0,5.57,5.875636051741028
5.57,90.01,26.14,10.17,-0.9645574185,-0.0900000000000034,28.9,-0.26387305,90.3,1,27.96,1008.6,6.0,6.06,5.9183462428787035
6.06,89.56,26.12,6.67,-0.9531906678,-0.0699999999999931,28.1,-0.3023698908,90.01,1,27.98,1008.0,6.0,5.78,5.677543545582307
5.78,89.2,25.82,4.43,-0.8319541221,0.0799999999999983,28.4,-0.5548444274,89.56,1,28.25,1007.1,5.0,5.19,5.484757596399072
